conversion_id,user_id,conversion_date,conversion_channel,previous_experiment_group,trial_started
f4936b77-1e7d-4e8c-bf03-851663ae437d,5ff8c801-47ea-4cf4-b241-dcf261604814,2025-06-26 10:46:04,email,treatment,0
f089bd6e-bb83-4f1d-b143-f37d399e08d8,d7c338d9-d7b0-40bd-9256-9ce5e63105f8,2025-06-04 07:41:23,in-app,treatment,1
a94489c5-8416-414d-85c2-3d8f603a2084,dcbdb917-93cc-4b2f-b2a4-cab3d0946780,2025-08-15 05:21:53,in-app,treatment,1
bf34bd1f-5620-495a-b573-856dcdcc4559,c9d6811c-5cf9-4b66-99a2-3805cdc5d87f,2025-07-05 03:54:23,in-app,control,1
1cfb5bdb-7bb4-4852-8d6f-163155bb417b,a16a1a91-0bc2-40e4-a3e4-47b935c3bf5c,2025-08-30 21:37:25,in-app,control,1
8006fde1-c328-4257-ae06-f30466bdff87,07dddbb9-4fc3-4499-97a1-377cd0bcd384,2025-09-15 02:45:42,in-app,control,0
5f5c45bd-b171-4378-ac05-0df27430e025,c961f081-a5a4-4411-bfd5-f6bdf7c0774e,2025-07-20 16:02:47,in-app,control,0
95ab3fcd-2875-432c-919a-7cba7ecab594,6f499568-6d24-4192-bd78-9c54ae3cf3be,2025-07-05 04:43:31,web,treatment,1
ce093b96-a9bf-40f0-9d19-35f36b2dc6b6,430f20b3-aff6-4aff-a82c-5f28f1ea44b2,2025-06-05 04:15:01,web,control,1
936a6697-3597-4747-b79b-9cddd7d84fbd,5913e258-9646-4fde-92ae-cfa8745aea66,2025-08-24 23:06:44,in-app,treatment,0
99309a54-93eb-4747-a25a-ce11a92c68fb,6adc72b8-105f-4e92-aa90-e6a142e433ab,2025-08-14 08:32:08,email,control,1
16326a9b-26c7-403c-b0a9-11875d46656b,1a56665a-e2a4-4060-9309-5e3b706b7868,2025-09-30 02:04:24,email,treatment,0
25f3bed9-8dfa-49f7-a3f3-d0ada1670ac2,a9cdc609-e43a-446b-a31c-69d29c94e9d1,2025-08-08 17:42:03,email,treatment,0
022ffa78-4b9b-4033-a3bc-e9f53ea26ab9,8a39827b-3aa7-43e6-b5ca-1b5474eec922,2025-07-03 17:42:16,web,control,1
cc0870ef-ec15-4c74-a5ef-b92899385fa6,fa8ab379-8682-405b-acf1-879f65091637,2025-09-21 03:02:55,in-app,control,0
b8edf5a2-5986-40bd-a54a-9f73ecd23504,9ab37107-7c2b-4d22-87c6-7aa2640ba87f,2025-06-05 01:08:01,in-app,control,1
338de57a-752d-40de-845c-ffa9c3c3cb2d,7fd466d7-0ef4-44f1-a5f4-97949eec1098,2025-06-04 07:30:35,in-app,treatment,1
eb30fc24-48b4-4318-92a5-404b918abc83,ea4ca45b-377d-47b4-999d-b188348a780d,2025-09-21 05:31:44,email,control,0
9dcc6f18-7ece-4884-bd44-4b940fcaae92,ebeb509c-17e0-4205-a790-c42c6280ca2d,2025-06-12 01:45:23,email,treatment,1
5c0fc331-502d-4085-9e84-8a608a18a577,7bab3514-afba-4739-a328-ac210b3840e9,2025-06-21 14:39:11,email,treatment,0
ef786762-ae90-4877-810b-ff11f17d7abd,62f85408-fbd9-4a3c-8303-a899888fd416,2025-09-19 04:49:48,email,control,0
a9b33eb5-2fb7-42b6-98ee-1910103133ec,1a0cce03-b0f0-434d-aae6-4d0ce6553d3d,2025-07-18 12:00:00,in-app,control,0
344409ec-ebfe-4dfa-aef5-faecb7503dea,cb0d474d-33f8-44bf-b788-32f0dfa365b1,2025-07-27 03:19:05,web,treatment,1
e2e65dca-55df-422b-8c76-4fb3361d099a,1fab91a3-2033-45bb-85bf-5e6cb0df66c6,2025-07-11 16:26:18,in-app,treatment,0
33d4078c-9abf-4a1a-9386-1967bbc46b9c,13a901d2-c129-4e79-a73e-0da3d624ca88,2025-07-20 04:22:46,in-app,control,0
186c012d-961c-47ff-b9b8-95a2d0fa5cd9,bcbaaedd-b811-4712-84d1-4fe561bf2178,2025-08-26 17:24:36,in-app,treatment,0
6c0cbef4-aa39-45e2-810a-7067ce7cf4f7,dfabe866-2116-4898-a467-12a3318a135c,2025-08-13 23:39:45,in-app,treatment,0
37e04e16-f7f1-402f-ac41-427dfd8dbf63,c970f291-4048-4890-ad61-670e7dde605b,2025-09-03 00:35:58,in-app,control,1
dd225979-fb6f-49d4-89a1-58c9c17cf5e6,3856f804-aafc-4681-a394-8640b6f7b42a,2025-08-13 01:15:12,email,treatment,0
5e842fc1-bd1b-420f-bd32-fbe9980cf451,856a0a26-da1f-4f04-9071-61419dd827b4,2025-09-05 10:54:51,in-app,treatment,1
bf45ea6b-cd10-4e09-a306-2884efe372b5,1aa82d69-5d1f-4a7e-85e6-f895aad857b4,2025-07-05 23:07:14,in-app,treatment,0
b9363728-efb2-470b-9c18-9c76b0836923,918a0f66-48ef-4857-862a-30817561e645,2025-09-07 06:48:42,web,control,1
0ab66cb0-b284-4b52-80ea-77f8db4b26fb,8d4c667f-abfe-4771-be14-8d742b309e7c,2025-08-30 18:25:18,in-app,control,0
1db41d10-faf5-4e8b-93fc-a6281a204d42,b0db9b4f-8e1e-48b9-9966-a514298a49ff,2025-07-10 09:35:15,in-app,treatment,1
6044f9ae-3ffc-4a87-bc1c-21522ea69151,0a5814b8-aa83-4bad-b443-0ed5fb845706,2025-09-19 13:02:44,in-app,treatment,0
0d8005dc-d1ae-4417-acac-c978e15e69cb,6c3ba385-847d-4a41-afae-f130b3c2ce91,2025-07-21 18:26:06,in-app,control,0
25cacd00-5c99-4d62-9a58-d5159af23c35,d00f9d12-539c-4cdb-84e5-336b72944ddb,2025-07-20 22:04:27,in-app,control,0
a87b6e4e-2228-46e1-b23b-190cabca142e,72d46fa3-21f9-48a5-b863-3f5fecc26cda,2025-09-01 18:48:59,web,control,1
0ca11f5e-40db-41dc-bc57-ae9d9f5e22c1,98cc62b7-67d0-47ea-b14d-31263d1a18e2,2025-06-09 15:57:56,in-app,treatment,1
f447cc8b-3bd3-47b2-8980-36d44f3e7840,a3ce99f3-0a73-4c1e-b457-446f8c8eabef,2025-07-27 04:39:44,in-app,treatment,1
409d7abb-5386-490c-bd4f-5bfe5a5de70f,9b143e16-fbe4-4e54-8856-79474f77fa89,2025-07-20 17:36:25,in-app,treatment,1
35a39f20-b53a-4141-adeb-1cc153d0e008,9467a4e9-806d-473a-907a-beebd86a9310,2025-09-15 20:26:21,in-app,control,1
b4371e8d-4b2b-47c0-af79-c05ff47ab2da,adc785a7-6108-4cb7-a94c-43f66a6762c0,2025-07-12 07:07:25,in-app,treatment,1
c5b5f03c-6ace-444f-951d-c1be49e8b037,26cd3d42-8f0d-44a1-8ced-1d712f58ded9,2025-09-16 10:02:10,in-app,treatment,0
c48c9286-51b3-4789-bfcf-d3d6eefab251,72907998-470b-438c-83e0-164fdb7524c9,2025-06-04 04:57:37,in-app,control,0
38b6d35c-88ec-4a20-a248-9d3d57db4ed2,ef4e060a-cc02-4653-bb5b-519bd7e654b0,2025-09-05 23:18:16,in-app,control,1
93add9eb-fae2-4f63-aeb6-644ddbc637ef,20409d54-48a8-4701-ae97-e56a620ed8cd,2025-07-19 10:51:53,in-app,treatment,0
d4726c59-16a6-481b-8613-8f45d569df83,7def6c77-ee5a-4c72-8bed-84c9531de187,2025-08-23 01:51:33,web,control,0
5a3b7656-beb4-4368-b38e-7cdca448980a,86f2d7cf-c08c-4f64-8c39-5aec0ee2b222,2025-07-03 10:29:59,in-app,treatment,1
a0860cc7-0079-49e6-88ee-160f50d94a32,b9d2a6f1-889c-4c84-b4c1-121ff9f15b1d,2025-06-26 21:33:57,web,treatment,0
ad648f33-36dc-428d-a191-57d8c81efd74,f3829264-3796-4d67-babe-85cd65a22bb9,2025-09-13 08:12:03,in-app,control,1
7cdd5cc1-6cc5-447f-91e0-d66f324ccf61,de99c96a-89cb-4ace-922e-184bda6fa895,2025-09-18 20:29:26,web,control,1
7185b10a-d0b7-4d84-af4e-138ff9ff801e,cb96b08c-354d-48c5-b71e-40cb1fef2736,2025-06-09 18:42:41,web,control,1
9d563d00-9e35-47b8-bbbe-50970a3a953e,0559f86f-ff54-409d-8d2d-c9877e7e36c1,2025-06-20 19:01:42,in-app,control,0
41fdefe2-8f11-475a-a297-2c25b9c1c49d,a0c52141-7028-42d9-a845-0b288850b108,2025-07-26 01:40:36,in-app,control,0
2b20a9ca-cd4a-4d65-bede-6c3aa675ce5c,1283fb69-9c9c-4e34-b929-82de7f5aa775,2025-08-02 19:25:44,in-app,control,0
2ed1bd4a-c083-4478-b0d8-d8994518d9f6,59cea6b5-114c-45ef-bdb8-5f1f2830c876,2025-07-29 18:32:58,in-app,treatment,0
62f01006-3256-4b20-8ea6-74aa31176cb9,cda690c6-9bdb-4b54-82d2-3652fb54ca2c,2025-09-01 19:18:52,in-app,treatment,1
3f20c95d-d6cf-4e1e-ab4c-77839678bb02,de197be7-f57e-4c8e-a5a2-a4548c11f3ec,2025-07-20 03:02:12,web,control,0
29a4f4c0-c827-4c66-a1c7-742d2ff2696d,2aa02ecb-89a2-4ae4-9216-75c22fd821cf,2025-07-10 14:52:57,email,treatment,0
b3d99bcc-2c96-4cc3-aebb-10b8a7c81688,6c3704fb-5569-4fdc-a8b0-1b4b0d6a3e73,2025-07-01 08:15:33,in-app,treatment,1
28f9651c-3ee1-41f6-b614-ac67b5152e11,06fa9934-c82a-4d9d-a266-53e3a6df476a,2025-09-20 01:24:44,in-app,control,0
4c42e182-46e4-485d-911e-e9c11c137b4d,d3aa8cc1-eae1-4c0a-a9f1-b7e71a43516b,2025-09-13 04:05:24,web,treatment,0
cecd03d5-dceb-475e-9d18-c316cf5f05fb,d7201cd3-9293-4d91-bbea-4a13cb3c662a,2025-08-21 06:58:18,in-app,treatment,0
4e955d14-812a-4e1f-b6f2-4f43769e6b9b,e64a745a-a408-4d33-a9ba-1382c58d3ead,2025-07-03 00:28:16,web,control,1
08180d74-23c2-4ff7-90fc-37a7648b3fc1,fc3f2435-9703-4e30-977d-e2d2f4cf09dd,2025-06-14 09:56:29,in-app,treatment,0
3d8e1ceb-88e0-47cc-9332-31245ca29f90,9036829a-bebf-4471-9417-fb8364e6fd72,2025-07-02 12:26:48,in-app,control,0
ef0c1153-0001-4b5d-bf02-89056b3b58b7,9da80ee9-e14a-455a-bdc9-70cd970688f7,2025-06-05 00:32:03,email,control,0
7bc650e6-b98f-43f3-9785-a39696702985,71933878-aa65-4c4e-a074-0196f1be9a29,2025-09-10 05:37:40,web,treatment,0
544e7f86-a226-494f-82e9-fff200d24137,29665630-723c-4fa3-b5cd-3d612846f60e,2025-07-18 07:33:00,email,control,0
b79bc50c-d121-48d9-9970-e9451618a76a,ef35c00a-9503-4824-8bfa-b456b236a675,2025-06-02 01:38:04,email,control,0
8e2b70bd-9f21-46d3-ad57-7e0ca51ffa7a,2d0d4f08-09ec-4379-a8b7-47f6cbe124d5,2025-07-13 09:00:23,in-app,control,0
ec3db5f6-5036-4f5d-9232-36ff6af5ff35,d96e9d99-7ff9-4b2c-a161-a0965370b9c8,2025-08-29 17:43:59,in-app,treatment,1
4325e19e-a08f-4110-a533-a320a7651fa5,5f12398c-5d0a-4b77-aa61-e5a8e9a09217,2025-06-05 04:24:38,in-app,treatment,0
739233aa-b1f5-4dd9-ab77-cc0200240d79,78fddbac-e1d1-451d-8b86-7fa23162d27f,2025-06-09 16:27:49,in-app,control,1
0ea65f5e-f81a-4630-bd33-ed724e416f23,90384441-5dc8-4f5e-b85e-06b5379750cf,2025-09-30 13:39:47,in-app,control,0
078ada4a-fb88-47bf-a062-5beb20210e27,7d8819d8-c4dd-431e-9071-64f75738a379,2025-08-01 21:28:26,in-app,treatment,1
590269a3-326b-4ae5-a444-c4e111ed3856,cd2b7a4e-597e-460f-b872-f65e96da5acd,2025-08-17 06:34:10,web,treatment,1
0d52692a-780f-44e7-9b30-a5efe6749d28,8e269034-e73f-4a44-85a7-13cadcfec8f2,2025-07-22 06:38:18,in-app,control,1
a79095ea-3ff4-44a0-acf6-7227724c7216,eb982542-4ded-4cf7-894c-6e3f1ffe2088,2025-07-08 18:36:53,in-app,treatment,0
ecbc90d3-e6dd-4949-84c9-593276c39210,8afea002-9954-42bb-9fa2-bc207a2528d5,2025-07-15 23:57:36,in-app,control,0
dfb369e4-2745-4769-b040-bb3921685d7b,ce38afe1-8e60-4f25-9f93-c08d696fe411,2025-06-28 13:26:06,web,treatment,0
740c4546-ed1e-45df-b408-96c2ee47bb70,e45d8c71-666c-4b57-979e-3fa037357716,2025-09-11 09:23:38,in-app,treatment,0
667771cf-4e76-4f0c-a7bc-c6ecc07c7026,bc057316-6870-4faa-9d0d-3ca01a30ab23,2025-07-20 06:08:44,in-app,control,0
49662c97-86b9-4382-a1de-1a59c9ff57e3,fae356fc-c975-4590-b405-943b7d70d246,2025-06-26 23:37:42,in-app,treatment,0
91be8f6d-f75f-4498-ae58-b335ad325ace,3e9b5d02-68d2-4b13-a2a1-a815e01e78c3,2025-07-01 17:37:19,in-app,control,0
67b05bd4-3c60-496a-b3b9-d4d930c293ef,dc1284df-53b2-4e75-9bd9-61a8782e019f,2025-07-02 09:06:30,in-app,control,0
a9e19b67-8d10-44ea-8de1-f9c497582d37,11470059-5a2e-44b6-b745-67b2b4492692,2025-06-14 08:47:33,in-app,treatment,0
7ecff27f-8cf5-4c18-8307-ac1b1bcc0d2c,8ee4b2c7-d029-4bb1-933e-c96b80d9975d,2025-08-21 19:36:46,web,control,0
ac3c9077-42b9-4eb7-bff3-433fb0270b4f,a71cd5f4-21e4-433e-ad41-df91c47fb2a0,2025-07-03 10:55:08,in-app,control,0
7ceddacb-8610-4cfa-950b-e8c876abe5b3,239974ac-1dec-4c17-869c-c05d82222668,2025-09-27 14:49:55,in-app,treatment,1
6d7c586f-8e6d-4941-95bb-de6a7243cc93,f85f386d-3807-451b-957f-526d5fd15efb,2025-06-21 04:43:38,in-app,treatment,1
f2ddab9b-1158-428e-b79a-8c4ab2208f40,887dc48d-2ec1-4256-8285-4232ba77887a,2025-06-04 00:09:56,email,control,0
e20a2c97-c7d0-4d10-b08d-4f2c7408506e,2576ec21-0c2c-43aa-bf34-0537438ea43d,2025-07-30 20:21:39,web,control,1
2d4b52f4-5299-4365-9f1d-c0759edfcafc,e8c8aee7-3d3f-4b87-953a-59aa0dd284a5,2025-06-13 06:17:05,web,control,1
9438c2a1-5e91-495c-82dc-438347c0fade,2171f614-5e73-40d9-b34b-47a969287226,2025-06-01 00:22:44,email,control,1
f00a8254-f9ee-4922-b659-64876f4a6ecc,26d59069-f055-49ff-9af4-b11cf0d3040b,2025-06-29 18:31:34,in-app,control,1
a085f86f-c93b-4ab9-8d00-4e341cc813d1,1560c72a-10e0-4178-ada7-749ae9e504a9,2025-07-13 05:05:58,in-app,treatment,1
3ea1de5f-2e24-4834-822b-9b9ce16b1492,c6ac9341-64a0-49bf-94f7-f3c455af090a,2025-06-16 16:06:05,in-app,treatment,0
838f8989-34c2-474f-bf25-9f15a8c7b487,d0361840-b61e-4706-b898-d108494fc80e,2025-07-14 02:16:06,in-app,treatment,1
6e788427-2f8f-4fbb-b7c4-53439e0cc71f,8705e391-4cc5-4737-8a5b-cc9662579bae,2025-08-08 11:35:45,email,treatment,0
b1eecd9b-dad2-422c-a021-7233d17c3747,9bfe1553-160b-41bf-ab84-5fd937efd6d8,2025-08-21 03:01:26,web,control,0
dd507e9c-de15-431b-ab6f-391c2aa97340,e281902a-e8ee-4d95-8e26-4a7acf3b154d,2025-09-14 17:57:39,in-app,control,0
52013909-4e2b-46bc-aa31-f10590743298,126a27c3-c25e-4fd0-9c7c-284d8d9f7358,2025-06-13 01:54:04,in-app,control,1
9258470c-100c-439c-af39-8ef83c212fc6,ee36c752-fc45-4564-860a-99cfeb6c8252,2025-09-13 07:31:53,in-app,treatment,1
eea19882-6bf2-4e1f-8b79-0c951db41f82,54d35212-8efd-4c09-988b-062725c8653a,2025-08-30 21:02:31,email,control,0
3b6fc741-dc38-4b2c-a88d-7463b4c4b57c,10f55d15-5f9b-499a-844c-19fdf6d7af13,2025-07-16 01:22:39,in-app,control,0
02ee4f61-9e83-40dd-9490-cd3d9b37fb08,346f14bb-6570-4051-8639-eae6ea581dc0,2025-09-30 22:24:29,web,treatment,0
8191019c-2342-4572-bd09-7231445aa21b,834157de-c8dc-44b0-988e-eb305640f8b5,2025-06-08 05:05:38,email,treatment,0
1b768019-6fa7-496a-ad63-8f9e6e3c2bd6,12989fc0-a408-4f84-be73-e3280ba15e22,2025-08-06 09:20:18,in-app,control,0
661887b7-b3c3-4c6e-9d6a-2b7346dca7b7,6db53081-001d-4b04-b6f3-c1009abda89f,2025-07-11 10:45:53,in-app,treatment,0
d914430b-7b71-4ba2-9693-af7b355bc438,b9922763-7df3-43bc-b8c1-49021ace8709,2025-09-15 14:44:51,in-app,control,1
cf1f919a-80d9-4459-b6a7-91ceb4e65465,5c98bd7b-271f-4917-9cca-1a3d8aae56b8,2025-06-28 04:36:58,email,treatment,1
26e14bf6-5623-4ab5-94ac-0a1cd7be7cfd,c1567ce3-3526-4230-9cfd-ec79de8a9729,2025-09-24 14:19:05,in-app,treatment,0
ee3cb6ca-f304-44cf-a738-7247df3beda6,5c835954-c225-439e-b157-5ef48ba6fa3c,2025-06-11 20:45:10,in-app,treatment,0
5480e49c-b2f4-4f31-a86f-0b977b3311e3,c125d657-b81b-40b8-89f6-fedc2234288e,2025-07-18 16:51:39,in-app,control,0
9d285704-15f3-4558-959f-9fb32e5e722d,9f8da504-c472-40ba-8572-b1b912185d50,2025-07-04 22:54:15,email,control,0
effebc72-1fc4-46cc-9df6-e816a2ada761,500001f9-a31c-433c-83f2-bbeafb2b3ddd,2025-08-26 18:58:06,in-app,control,1
a6f07ef0-0f09-4712-9869-af022b3504a1,f6786070-b7c2-4663-a21f-98bda43ca377,2025-09-29 09:41:55,in-app,treatment,0
790b31af-5953-4d48-94c7-bb59a99ecaf9,72881511-a924-48e6-8586-16eddfc7c790,2025-09-22 19:23:16,web,treatment,0
70affd2e-ccd2-40a2-a8ea-fffc0bc197b0,cc1c138d-1967-4ae6-957d-2d7e4c1e878a,2025-07-21 01:52:44,email,treatment,1
dd3a7288-5d88-4523-8cf2-fbb6fa6db88c,d8455a4d-8130-4c71-bcf6-07ca5925033f,2025-08-23 12:16:29,email,treatment,1
f420b52a-f078-4efa-88e9-79cd0770432d,4659becc-31f6-4e10-b1b8-db680f64750c,2025-07-03 18:51:42,in-app,control,1
476a24a7-afa8-4927-a437-cc471c6c84ce,675d8b4b-a40b-4291-9119-b25c668fbec3,2025-09-30 23:53:06,web,control,0
6d204a08-5253-453d-beb0-15afcd14648f,407ec978-f560-45eb-8ad4-26673cda9502,2025-08-19 05:29:02,email,control,0
23438481-406e-416c-9443-4af985e2788f,c1fbb981-d2e7-4f65-a222-af1d9d2d06e1,2025-08-24 23:07:39,email,control,0
f7f65b57-04f8-4304-b19c-661b8b2def2f,a1a89f1e-23a9-478a-a5b7-99be593b0e79,2025-07-11 19:02:47,in-app,control,1
bef58e83-4efd-4ca3-bd05-a1a1b9c55007,e2725e35-b2b4-4157-bf7f-cff5a796c161,2025-07-08 07:29:52,email,control,1
3919ad2b-812b-423f-a1c9-6a05038bbd00,6ec57b28-c95c-47be-adbb-2e8d9f68287c,2025-07-17 17:56:16,in-app,treatment,0
d7fffe69-45ac-4344-a987-c90f14007cbd,f599cee2-a1f8-408b-9dc1-c09a5d1770ad,2025-08-24 15:35:29,in-app,treatment,0
5b98faeb-3a33-48d7-99d6-b68a9e1a082d,12ccfb75-8fee-419d-bb24-76db906749c1,2025-08-02 18:02:52,in-app,treatment,1
68bbe2d4-0ba4-4ad6-b3ae-414b0d5eb198,da56aa7f-b1c0-4bd8-b369-9d726eb1d83b,2025-09-19 18:51:39,web,control,0
68ff47ab-e0f8-4232-b73b-b9a705541f3b,1429ab7c-1f3e-4909-9b0a-dd48a2ed0e00,2025-07-01 02:23:19,in-app,treatment,1
a9c12adb-519d-43df-bb02-2961c2f126e4,b722557a-f114-4b1d-966c-400c7438f6a5,2025-07-16 18:30:42,in-app,treatment,0
831e9069-c9bd-4bf0-9e19-498daf8b1a5c,62660ab4-d11d-441b-9088-e0b261e14e67,2025-09-18 23:32:02,in-app,control,1
0e01f385-83a7-4f41-8af4-b7fda3309403,ba7825f2-107a-4ed9-b3a2-7ed93deb1e73,2025-09-14 11:29:54,web,control,1
9eb5ba69-1eea-4859-a70b-2e5d7d5d9468,6de1fd08-aab1-4e9e-8373-aaa306c4d420,2025-06-22 14:02:26,in-app,control,0
f4a3a748-bf4a-4211-8b72-33e6d50c1f75,7a874da5-38d4-476e-a2b4-573dbbe611ec,2025-09-10 07:59:44,email,control,0
a717eb68-b248-47a0-b6d8-55375f54c132,1d03cdb0-4ed2-4264-8f22-2f7a8862d78c,2025-07-03 13:06:08,email,control,0
a7990b16-a214-407d-b568-92edc9ad4f53,452a6c15-d164-4e3f-95d7-d072f4b528cc,2025-06-23 13:37:18,in-app,treatment,0
0e48ce92-9c87-4127-8ec3-9d8a774b0246,02e734aa-12e5-487c-9571-0c7fe0369529,2025-09-15 11:31:49,web,treatment,0
cf60c308-42a1-448f-8bdf-3c9afe5c286e,6a0c808c-3929-4b55-b630-d8637184dbf1,2025-06-02 08:50:07,in-app,control,0
7dabbe84-3282-41d7-a9a1-7e2348c5cace,47f927fa-1d4d-4944-b745-768ef21d107e,2025-08-29 03:08:26,in-app,control,0
cc8dff1d-9674-44ec-aa69-ef99df50eb81,5ca23e66-2e13-46d7-a6e4-aedc2c877a0f,2025-07-28 21:58:12,in-app,treatment,1
80249b2f-d2b6-4a97-8075-c503b787c734,ddf0725f-5e0e-4394-99f2-c60eece723a8,2025-06-19 23:12:36,in-app,control,0
b3c6c6f8-b88d-4f03-b9c5-d696b5b78e9b,4c8867c1-fea4-4a6c-ab48-aff549169ea4,2025-06-11 02:24:40,in-app,control,0
ef247edd-3d45-4be3-aef6-7d510ba97d99,11f5e02a-25cc-4c2d-811b-cab72c59e0ab,2025-06-05 04:48:33,web,treatment,0
10c480b9-dbdd-4424-836a-5c0b602242e7,cda55fb0-b63a-4802-9a97-295d70211c21,2025-07-04 00:29:06,in-app,treatment,0
6ee513ef-43c9-4729-bd53-af06eb61574e,87d88bda-42fe-4b7b-a925-970f2dffa481,2025-06-11 08:46:16,email,control,0
fac6599c-4b09-4e26-8e84-686be58e2b6e,1e59d695-6011-4816-afee-f74629543fa2,2025-09-20 02:50:58,in-app,control,0
e5549a38-a3ec-46c2-b084-32c02795d3e9,d380ab83-18f6-4380-89df-b6b6476f1695,2025-07-22 15:39:25,in-app,treatment,0
43ccd9b6-a79f-499f-9a53-de2f4f2a6acd,0ba505d6-4105-49de-8a3b-e4709ebc7d8d,2025-07-07 00:11:32,in-app,control,0
3713ffb4-1ddb-4e73-a565-7f07cfa7e593,e26bd56b-7862-49c7-a92b-e6d15cf02592,2025-08-10 20:46:20,web,control,0
0e2392ad-221f-4e45-8516-7839cf84601f,a8e743f9-723c-497f-bc30-3d381e14bb4a,2025-09-14 07:10:52,web,treatment,1
29e8b8e6-f184-4537-bd69-9d3805933555,ddc9adc2-d9c5-457d-b5a8-71fea1969bf2,2025-07-24 00:25:20,web,control,1
15d70bef-b5b3-4be3-84f1-638b99fe5288,6da5f6b0-7809-46ef-8361-8dcc9f462f1c,2025-09-08 07:11:40,email,control,1
4fea86c0-d577-47f2-b021-c1c2b8888047,8f5eae53-6b89-4e99-9e60-4e32258ffd50,2025-08-28 08:20:34,in-app,treatment,0
bacc8850-b4f9-492d-a04d-838f54813920,5124f1cc-8478-4815-b27f-1982b9d51d88,2025-06-28 08:57:27,in-app,treatment,1
f3cd6a2b-4217-40c3-8a65-e9367b6f07ca,4382f4d6-7dab-48ee-b738-e26d9fc7a58d,2025-06-05 02:45:52,email,treatment,0
7f4904dd-41f6-4b64-ba25-cdd457490ec6,5906764f-6e0b-4775-a3d8-b8e4196f0084,2025-08-05 16:08:46,web,control,1
79af4d0a-ed0d-4af4-853a-746d4202ce85,04d244d3-b2c5-48b7-9f91-c3de0aa66900,2025-09-05 15:23:54,web,treatment,0
b77ea8df-8df6-4191-99d6-48b4d1861de3,ab6b3769-7e0f-40b8-bb34-9133027b18f9,2025-07-04 12:25:37,in-app,treatment,0
178f6603-1ee4-460e-8258-6aae8c9217b5,a1823706-7188-4bf3-b7a2-5b1c8efca41f,2025-07-27 20:07:44,in-app,treatment,0
5145b9b8-4898-4f58-a02c-e4aed9014245,80b5a7a9-110c-4762-934e-2ff899e11368,2025-09-02 08:35:46,in-app,treatment,0
27f51ca1-54ec-41f2-ba34-8306dd7bc0d8,9f831cde-e4f7-4a78-b08b-cca3ef89086a,2025-06-05 00:58:47,web,treatment,0
36834c4c-0a32-4916-8d67-0b1b47950173,387a99b0-df63-462f-b8be-50b2856f9ca4,2025-09-16 06:25:44,in-app,treatment,1
efe04e6d-33e5-4eb0-9c01-68d576fc00e1,cf19cefd-8899-4945-a55b-832217db9cf0,2025-06-26 02:31:49,in-app,control,0
aa24e69d-7eaf-4b1f-8c25-fb92f11806ce,31f0b998-e118-4fff-88a6-c83a2558aa37,2025-09-03 17:20:34,web,control,0
db48b150-d078-4211-a182-d45db04a9079,745ce286-4e72-418b-8746-2135ebd890ba,2025-08-14 18:16:07,email,treatment,0
21bfb6d7-6141-4f93-a79a-bef45c5f0ad4,d940b816-dad0-4e17-9be7-d268f829e09e,2025-09-13 02:13:25,in-app,treatment,0
014906a2-da19-4b4b-8840-7f7d09ad3f02,e61be2b5-beb5-4c1e-ba96-e867de0bb421,2025-08-22 15:13:42,in-app,control,1
fb12ee37-a0b5-4a57-bbd0-a2c27ec21e2a,7180fa00-b8f9-4350-a8cc-c8faa36ce2b7,2025-06-25 14:52:51,email,treatment,1
90dbf057-3b1f-4d8e-a2fe-f2893625d64b,7b81ffc3-4b5b-4a69-a703-3cb101dd34be,2025-06-18 06:07:04,in-app,control,0
0133547c-c92a-4c4b-836c-ef84bee09029,9128c6c0-bd73-4af4-98a1-7950f0030d06,2025-07-30 13:15:12,in-app,treatment,0
fd77de06-2e77-4e65-98f3-41099d98efc4,cc104471-b97f-463d-ac73-15577dd6d3f3,2025-06-11 19:49:18,web,treatment,0
eb613d8e-b9af-455f-979e-b57ecd354a1b,099098b6-f8eb-4875-be7e-6c8de5384116,2025-07-18 16:35:51,in-app,control,1
5db742bc-324e-44bf-8c7a-4a329dfcdcb3,45513e7a-a8fc-4794-b3e3-528e697fcc6c,2025-09-15 21:00:19,in-app,control,0
fb6aa97f-c879-43b9-bc28-84a8431394bb,f9af98b3-a8ab-4872-8839-2caf8687fdb1,2025-06-12 05:47:55,in-app,treatment,1
6f794e17-7c8b-4183-a4a8-417d676442cc,fea6afa3-2afe-4782-92de-78e0926ea001,2025-09-30 06:03:46,email,treatment,0
f22f88b2-36f7-4ee0-a7bb-1fcf69ae1dfb,803da8a9-0b31-4dba-9d7e-37488df8e77e,2025-06-15 05:55:59,in-app,treatment,0
257c5094-26ff-4c34-bb22-817e16a0ac95,aaa9bfbc-771c-424a-8e0f-31d9c172f9d3,2025-09-01 08:16:07,in-app,treatment,0
68cc48dc-3714-4a38-8c2f-62f640ab4634,ea9a1cee-e42f-4165-91ce-449501cff77c,2025-08-24 10:00:09,email,treatment,0
ba7c5b45-0fe0-4442-9413-b38f4b7cb7b5,e5f41251-75d5-4c48-a1aa-b998549aca17,2025-07-07 10:44:54,email,treatment,0
7da2243c-4b95-4499-82f7-47cde7c966ef,96c17de1-2f35-49f0-bd72-b8c63819a92b,2025-08-04 22:48:23,in-app,treatment,0
d8992516-c8f5-46e9-a06d-e54ac225c289,8fe85e43-7835-4749-aae9-8652edc5cc69,2025-08-11 09:49:39,in-app,control,1
